farm_news_id,farm_news_title,farm_news_url,farm_id,farm_name,fanpage_id,fanpage_name
2274596,棄綠投韓！深綠家庭被韓國瑜感動,https://www.taiwan-politicalnews.com/%e6%a3%84%e7%b6%a0%e6%8a%95%e9%9f%93%ef%bc%81%e6%b7%b1%e7%b6%a0%e5%ae%b6%e5%ba%ad%e8%a2%ab%e9%9f%93%e5%9c%8b%e7%91%9c%e6%84%9f%e5%8b%95/,7,鬼島狂新聞,9368,鬼島狂新聞
2274596,棄綠投韓！深綠家庭被韓國瑜感動,https://www.taiwan-politicalnews.com/%e6%a3%84%e7%b6%a0%e6%8a%95%e9%9f%93%ef%bc%81%e6%b7%b1%e7%b6%a0%e5%ae%b6%e5%ba%ad%e8%a2%ab%e9%9f%93%e5%9c%8b%e7%91%9c%e6%84%9f%e5%8b%95/,7,鬼島狂新聞,141,守護台灣聯盟
2274596,棄綠投韓！深綠家庭被韓國瑜感動,https://www.taiwan-politicalnews.com/%e6%a3%84%e7%b6%a0%e6%8a%95%e9%9f%93%ef%bc%81%e6%b7%b1%e7%b6%a0%e5%ae%b6%e5%ba%ad%e8%a2%ab%e9%9f%93%e5%9c%8b%e7%91%9c%e6%84%9f%e5%8b%95/,7,鬼島狂新聞,9426,鬼島亂爆
2273013,綠媒民調蔡英文狂贏 謝寒冰曝驚人疑點笑翻,http://mission-tw.com/mission/article/news/21330,1,密訊,4119,藍色正義力量
2266126,新加坡總理髮文提及越南入鋟柬埔寨歷史，河內和金邊紛紛發聲反對,http://www.77s.today/show/198668,3,琦琦看新聞,10899,世界華人歷史會社
2266126,新加坡總理髮文提及越南入鋟柬埔寨歷史，河內和金邊紛紛發聲反對,http://www.77s.today/show/198668,3,琦琦看新聞,12703,全球華人歷史文化聯盟
2189590,台灣醫師警告：有1種水會致癌，不是隔夜水也不是千滾水，很多人卻經常喝,http://www.fafa01.com/post953170,2,看頭條,13026,按贊福氣到
2189590,台灣醫師警告：有1種水會致癌，不是隔夜水也不是千滾水，很多人卻經常喝,http://www.fafa01.com/post953170,2,看頭條,4081,芒果新聞台
2282785,林佳龍20元廚餘桶用103元做97萬個 議員問：8000萬利潤誰賺走了？ | HSSSZN 讚新聞,https://hssszn.com/archives/63940,4,讚新聞,11198,中國國民黨三民主義青年團
2282785,林佳龍20元廚餘桶用103元做97萬個 議員問：8000萬利潤誰賺走了？ | HSSSZN 讚新聞,https://hssszn.com/archives/63940,4,讚新聞,8493,Hssszn 讚新聞
2277568,館長想選立委？超過8成網友支持 還有人勸他選總統,https://www.taiwan-politicalnews.com/%e9%a4%a8%e9%95%b7%e6%83%b3%e9%81%b8%e7%ab%8b%e5%a7%94%ef%bc%9f%e8%b6%85%e9%81%8e8%e6%88%90%e7%b6%b2%e5%8f%8b%e6%94%af%e6%8c%81-%e9%82%84%e6%9c%89%e4%ba%ba%e5%8b%b8%e4%bb%96%e9%81%b8%e7%b8%bd%e7%b5%b1/,7,鬼島狂新聞,9368,鬼島狂新聞
2277568,館長想選立委？超過8成網友支持 還有人勸他選總統,https://www.taiwan-politicalnews.com/%e9%a4%a8%e9%95%b7%e6%83%b3%e9%81%b8%e7%ab%8b%e5%a7%94%ef%bc%9f%e8%b6%85%e9%81%8e8%e6%88%90%e7%b6%b2%e5%8f%8b%e6%94%af%e6%8c%81-%e9%82%84%e6%9c%89%e4%ba%ba%e5%8b%b8%e4%bb%96%e9%81%b8%e7%b8%bd%e7%b5%b1/,7,鬼島狂新聞,9426,鬼島亂爆
2277568,館長想選立委？超過8成網友支持 還有人勸他選總統,https://www.taiwan-politicalnews.com/%e9%a4%a8%e9%95%b7%e6%83%b3%e9%81%b8%e7%ab%8b%e5%a7%94%ef%bc%9f%e8%b6%85%e9%81%8e8%e6%88%90%e7%b6%b2%e5%8f%8b%e6%94%af%e6%8c%81-%e9%82%84%e6%9c%89%e4%ba%ba%e5%8b%b8%e4%bb%96%e9%81%b8%e7%b8%bd%e7%b5%b1/,7,鬼島狂新聞,141,守護台灣聯盟
2267947,泰國旅遊，如果美女遞毛巾給你，千萬不要接，導遊：接了你會後悔！,http://mission-tw.com/mission/article/life/1116,1,密訊,4999,走，一起去看世界！
2267947,泰國旅遊，如果美女遞毛巾給你，千萬不要接，導遊：接了你會後悔！,http://mission-tw.com/mission/article/life/1116,1,密訊,4654,讚能量生活報
2267947,泰國旅遊，如果美女遞毛巾給你，千萬不要接，導遊：接了你會後悔！,http://mission-tw.com/mission/article/life/1116,1,密訊,11319,人生笑著走
2267947,泰國旅遊，如果美女遞毛巾給你，千萬不要接，導遊：接了你會後悔！,http://mission-tw.com/mission/article/life/1116,1,密訊,12665,旅行‧電影‧愛音樂
2267947,泰國旅遊，如果美女遞毛巾給你，千萬不要接，導遊：接了你會後悔！,http://mission-tw.com/mission/article/life/1116,1,密訊,4081,芒果新聞台
2279938,「飛行超越物理極限」美海軍航空兵稱多次撞見UFO | HSSSZN 讚新聞,https://hssszn.com/archives/63919,4,讚新聞,8493,Hssszn 讚新聞
2279938,「飛行超越物理極限」美海軍航空兵稱多次撞見UFO | HSSSZN 讚新聞,https://hssszn.com/archives/63919,4,讚新聞,8494,祝福天天圍繞你
2263958,缺席凱道 許淑華向韓家軍喊話：622台中見,http://mission-tw.com/mission/article/news/21163,1,密訊,196,青天白日正義力量
2263958,缺席凱道 許淑華向韓家軍喊話：622台中見,http://mission-tw.com/mission/article/news/21163,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2267110,最新！蔡陣營民調曝光！韓穩居第一 還領先那麼多,http://mission-tw.com/mission/article/news/21222,1,密訊,4119,藍色正義力量
2282589,韓國瑜政壇沉潛期出軌？前中和市長邱垂益：看都沒看過！談認識的韓國瑜！！,http://mission-tw.com/mission/article/news/21356,1,密訊,196,青天白日正義力量
2282589,韓國瑜政壇沉潛期出軌？前中和市長邱垂益：看都沒看過！談認識的韓國瑜！！,http://mission-tw.com/mission/article/news/21356,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2283185,家有生肖狗的人嘛，生肖狗的人六月份不得了了~,http://www.fafa01.com/post962364,2,看頭條,13026,按贊福氣到
801628,貓咪被主人帶上飛機，安檢看了半天居然給放行了，這貓好像不對勁,http://www.fafa01.com/post814035,2,看頭條,4375,萌寵小天使
801628,貓咪被主人帶上飛機，安檢看了半天居然給放行了，這貓好像不對勁,http://www.fafa01.com/post814035,2,看頭條,1280,貓貓最可愛我超愛！
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,13763,文青工作會
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,10847,討厭民進黨
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,9777,靠北時事
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,6275,罷免民進黨
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,1487,靠北民進黨
2278217,查出王小姐前夫！黃光芹再扔未爆彈：還找到1張照片,http://mission-tw.com/mission/article/news/21446,1,密訊,9778,靠北民進黨
2254374,綠軍酸6／1人少？  他發豪語笑綠營不敢,http://mission-tw.com/mission/article/news/21188,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2254374,綠軍酸6／1人少？  他發豪語笑綠營不敢,http://mission-tw.com/mission/article/news/21188,1,密訊,196,青天白日正義力量
2277905,法國岳母來中國拜訪親家，下了飛機之後，震京道這裡是中國,http://www.i77.today/show/187718,5,琦琦看新聞,10900,琦琦看新聞
2277905,法國岳母來中國拜訪親家，下了飛機之後，震京道這裡是中國,http://www.i77.today/show/187718,5,琦琦看新聞,12848,全球華人聯盟總主頁
2259952,牙黃牙臭別用鹽水洗！漱口水裡丟一物，輕輕一擦， 還你一口「大白牙」，口氣很清新,http://mission-tw.com/mission/article/life/1063,1,密訊,4654,讚能量生活報
2259952,牙黃牙臭別用鹽水洗！漱口水裡丟一物，輕輕一擦， 還你一口「大白牙」，口氣很清新,http://mission-tw.com/mission/article/life/1063,1,密訊,12517,人生正能量
2274749,反復咳嗽，喉嚨有痰難入睡？一片葉子熬碗水，止咳化痰，效果非常好，不易復發,http://www.fafa01.com/post959610,2,看頭條,4727,爱烘培，爱料理，爱健康
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,11319,人生笑著走
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,12665,旅行‧電影‧愛音樂
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,4999,走，一起去看世界！
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,4081,芒果新聞台
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,4654,讚能量生活報
2273143,天氣熱，粽子放幾天就會變壞，教你1個保存方法，粽子新鮮又軟糯！,http://mission-tw.com/mission/article/life/1155,1,密訊,12517,人生正能量
2277664,神預言林志玲「閃婚運」 命理師也給韓國瑜一個建議,http://mission-tw.com/mission/article/news/21398,1,密訊,9406,大中華大平台
2280382,「媽媽，我可以吃這個嗎？」看父母臉色長大的孩子，長大後有多苦？,http://mission-tw.com/mission/article/life/1192,1,密訊,4654,讚能量生活報
2280382,「媽媽，我可以吃這個嗎？」看父母臉色長大的孩子，長大後有多苦？,http://mission-tw.com/mission/article/life/1192,1,密訊,4999,走，一起去看世界！
2280382,「媽媽，我可以吃這個嗎？」看父母臉色長大的孩子，長大後有多苦？,http://mission-tw.com/mission/article/life/1192,1,密訊,11319,人生笑著走
2280382,「媽媽，我可以吃這個嗎？」看父母臉色長大的孩子，長大後有多苦？,http://mission-tw.com/mission/article/life/1192,1,密訊,12517,人生正能量
2274034,打造出地方特色！ 這礦業鎮轉型綠色小鎮 還增加就業機會 | HSSSZN 讚新聞,https://hssszn.com/archives/63869,4,讚新聞,8493,Hssszn 讚新聞
2274034,打造出地方特色！ 這礦業鎮轉型綠色小鎮 還增加就業機會 | HSSSZN 讚新聞,https://hssszn.com/archives/63869,4,讚新聞,8494,祝福天天圍繞你
808205,歲月是把殺豬刀，頭疼了主人，糟蹋了橘貓！網友：養橘貓真是罪過,http://www.fafa01.com/post814775,2,看頭條,4375,萌寵小天使
808205,歲月是把殺豬刀，頭疼了主人，糟蹋了橘貓！網友：養橘貓真是罪過,http://www.fafa01.com/post814775,2,看頭條,1280,貓貓最可愛我超愛！
2271856,韓粉求饒？自導自演？網轟王浩宇：戲精上身不演難過,http://mission-tw.com/mission/article/news/21387,1,密訊,196,青天白日正義力量
2271856,韓粉求饒？自導自演？網轟王浩宇：戲精上身不演難過,http://mission-tw.com/mission/article/news/21387,1,密訊,9570,反綠救國人人有責
2217301,餘天女兒腰痛就醫，竟已大腸癌末期！無不良習慣，為什麼會得大腸癌？外科主任：5原因千萬別忽視,http://www.fafa01.com/post949064,2,看頭條,13026,按贊福氣到
2273158,揭開陳菊在高雄騙術的韓國瑜，陳其邁還會幫高雄嗎？,http://mission-tw.com/mission/article/news/21327,1,密訊,196,青天白日正義力量
2273158,揭開陳菊在高雄騙術的韓國瑜，陳其邁還會幫高雄嗎？,http://mission-tw.com/mission/article/news/21327,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2091157,中國絕不接受！美國對華談判13條霸王條款曝光,http://www.qiqi.world/show/193928,6,琦琦看新聞,12848,全球華人聯盟總主頁
2268844,吳子嘉「爆料婚外情」急喊卡？名嘴揭背後驚人原因,http://mission-tw.com/mission/article/news/21336,1,密訊,9570,反綠救國人人有責
2252245,再這樣喝水，小心親手毀掉你的腎，喝水有「3不11要」，做對遠離醫生，腎病不來擾,http://www.fafa01.com/post959744,2,看頭條,4727,爱烘培，爱料理，爱健康
2252245,再這樣喝水，小心親手毀掉你的腎，喝水有「3不11要」，做對遠離醫生，腎病不來擾,http://www.fafa01.com/post959744,2,看頭條,13026,按贊福氣到
2267707,替娘家背債被迫擺攤 她突發奇想翻轉人生：做對的事上天會給我們一條路走的 | HSSSZN 讚新聞,https://hssszn.com/archives/63816,4,讚新聞,8493,Hssszn 讚新聞
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,10847,討厭民進黨
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,1487,靠北民進黨
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,9777,靠北時事
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,6275,罷免民進黨
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,9778,靠北民進黨
2271379,連夜拚「路平」 韓市府鐵人部隊又來了,http://mission-tw.com/mission/article/news/21379,1,密訊,13763,文青工作會
966220,全台石虎僅剩500隻 苗栗縣卻要砸8千萬毀棲地 立委痛批：前瞻就是綁樁,https://hssszn.com/archives/52188,4,讚新聞,8493,Hssszn 讚新聞
2276808,被美國傷透了心，澳大利亞向中國追加訂單，特朗普急眼了！,http://www.qiqi.world/show/198941,6,琦琦看新聞,10900,琦琦看新聞
2279439,人老腿先老 ，7個動作來延長！改善手腳麻木、小腿抽筋，緩解膝關節疼痛，腿腳越來越強壯,http://mission-tw.com/mission/article/life/1169,1,密訊,4654,讚能量生活報
2279439,人老腿先老 ，7個動作來延長！改善手腳麻木、小腿抽筋，緩解膝關節疼痛，腿腳越來越強壯,http://mission-tw.com/mission/article/life/1169,1,密訊,12665,旅行‧電影‧愛音樂
2279439,人老腿先老 ，7個動作來延長！改善手腳麻木、小腿抽筋，緩解膝關節疼痛，腿腳越來越強壯,http://mission-tw.com/mission/article/life/1169,1,密訊,11319,人生笑著走
2279439,人老腿先老 ，7個動作來延長！改善手腳麻木、小腿抽筋，緩解膝關節疼痛，腿腳越來越強壯,http://mission-tw.com/mission/article/life/1169,1,密訊,4999,走，一起去看世界！
2279439,人老腿先老 ，7個動作來延長！改善手腳麻木、小腿抽筋，緩解膝關節疼痛，腿腳越來越強壯,http://mission-tw.com/mission/article/life/1169,1,密訊,4081,芒果新聞台
801626,一山不容二虎，一個家裡不能有兩個寶寶？,http://www.fafa01.com/post814030,2,看頭條,1280,貓貓最可愛我超愛！
801626,一山不容二虎，一個家裡不能有兩個寶寶？,http://www.fafa01.com/post814030,2,看頭條,4375,萌寵小天使
2274037,美擬大規模軍售台灣 國防部：已提發價書、進度正常 | HSSSZN 讚新聞,https://hssszn.com/archives/63853,4,讚新聞,8493,Hssszn 讚新聞
2267712,明年再投國民黨 館長嗆：今日苗栗明日台灣！ | HSSSZN 讚新聞,https://hssszn.com/archives/63803,4,讚新聞,8493,Hssszn 讚新聞
2270414,中國一下籤了兩個聯合聲明，內涵相當豐富,http://www.77s.today/show/198767,3,琦琦看新聞,11548,全球華人資訊聯盟
2270414,中國一下籤了兩個聯合聲明，內涵相當豐富,http://www.77s.today/show/198767,3,琦琦看新聞,4392,天南地北
2270414,中國一下籤了兩個聯合聲明，內涵相當豐富,http://www.77s.today/show/198767,3,琦琦看新聞,12848,全球華人聯盟總主頁
2270414,中國一下籤了兩個聯合聲明，內涵相當豐富,http://www.77s.today/show/198767,3,琦琦看新聞,4393,全球華人盛世聯盟
2272510,消防局的一位小客人，蹭久了成為長期的食客了　更正！是橘長！橘長為您分憂解勞！,http://www.fafa01.com/post961241,2,看頭條,1280,貓貓最可愛我超愛！
2272510,消防局的一位小客人，蹭久了成為長期的食客了　更正！是橘長！橘長為您分憂解勞！,http://www.fafa01.com/post961241,2,看頭條,4375,萌寵小天使
2275259,美買F-35一架27億！ 台灣買一架F-16V卻要37億？ | HSSSZN 讚新聞,https://hssszn.com/archives/59083,4,讚新聞,11551,中道  台灣
2272694,2020徹底解決台灣問題：計劃曝光驚國人,http://www.qiqi.world/show/198534,6,琦琦看新聞,12702,全球華人鐵血聯盟
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,4119,藍色正義力量
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,1487,靠北民進黨
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,9778,靠北民進黨
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,10847,討厭民進黨
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,196,青天白日正義力量
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,13763,文青工作會
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,9777,靠北時事
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2272882,總評韓國瑜議會分數  陳致中給鴨蛋   網:父貪子嫖給幾分？,http://mission-tw.com/mission/article/news/21389,1,密訊,6275,罷免民進黨
2279782,華為穩了！又一晶片巨頭「選擇中國」，無視ARM封鎖技術,http://www.i77.today/show/187776,5,琦琦看新聞,10900,琦琦看新聞
2281590,美媒：美智庫報告誤讀了中國,http://www.77s.today/show/199004,3,琦琦看新聞,4393,全球華人盛世聯盟
2281590,美媒：美智庫報告誤讀了中國,http://www.77s.today/show/199004,3,琦琦看新聞,12848,全球華人聯盟總主頁
2281590,美媒：美智庫報告誤讀了中國,http://www.77s.today/show/199004,3,琦琦看新聞,4392,天南地北
2260375,韓粉注意了！台北到花蓮參加造勢 韓陣營教這一趟路怎麼搭車…,http://mission-tw.com/mission/article/news/21189,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2260375,韓粉注意了！台北到花蓮參加造勢 韓陣營教這一趟路怎麼搭車…,http://mission-tw.com/mission/article/news/21189,1,密訊,196,青天白日正義力量
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,10847,討厭民進黨
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,9778,靠北民進黨
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,13763,文青工作會
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,6275,罷免民進黨
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,9777,靠北時事
2267106,特赦陳水扁兩條件   賴清德：完備法律及扁願意跟社會道歉應該就可解決,http://mission-tw.com/mission/article/news/21318,1,密訊,1487,靠北民進黨
2254373,40萬用喊的？  韓粉要那些崩潰者看看這裡,http://mission-tw.com/mission/article/news/21190,1,密訊,196,青天白日正義力量
2254373,40萬用喊的？  韓粉要那些崩潰者看看這裡,http://mission-tw.com/mission/article/news/21190,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
2272511,貓咪做完絕育后，每天坐地上思考人生，貓咪：大勢已去了．．．,http://www.fafa01.com/post961243,2,看頭條,4375,萌寵小天使
2272511,貓咪做完絕育后，每天坐地上思考人生，貓咪：大勢已去了．．．,http://www.fafa01.com/post961243,2,看頭條,1280,貓貓最可愛我超愛！
2263437,突然宣布！解除華為限制！！！,http://www.i77.today/show/187307,5,琦琦看新聞,12703,全球華人歷史文化聯盟
2263437,突然宣布！解除華為限制！！！,http://www.i77.today/show/187307,5,琦琦看新聞,4393,全球華人盛世聯盟
2263437,突然宣布！解除華為限制！！！,http://www.i77.today/show/187307,5,琦琦看新聞,4392,天南地北
2273240,王金平不參加初選 韓國瑜3點聲明回應,http://mission-tw.com/mission/article/news/21362,1,密訊,13014,幹譙民進黨
2279454,韓國瑜小心了！超大韓黑黃光芹再放話「不再縱容自己沒心機」,http://mission-tw.com/mission/article/news/21343,1,密訊,176,反蔡英文聯盟－全國民怨嗆蔡總部
742986,家當全被丟出，波絲貓縮角落眼神獃滯，飼料爬滿螞蟻沒水喝！,http://www.fafa01.com/post810403,2,看頭條,4081,芒果新聞台
2280323,農歷五月初五端午節，一個牛，一個羊，一個蛇，一個豬！,http://www.fafa01.com/post962075,2,看頭條,13026,按贊福氣到
2270235,台南觀光亮警訊？ 著名正興街特色店不敵夾娃娃店 一家家熄燈 | HSSSZN 讚新聞,https://hssszn.com/archives/63844,4,讚新聞,8493,Hssszn 讚新聞
2276809,習總出招千億美元入帳！美兩年貿易戰血本無歸,http://www.qiqi.world/show/198936,6,琦琦看新聞,10900,琦琦看新聞
2281477,鄭麗文「沒關麥」 無意提到「趙少康」在幫郭台銘,http://mission-tw.com/mission/article/news/21466,1,密訊,9570,反綠救國人人有責
2282139,韓家軍來了!花蓮恐現史上最大遷徙,http://mission-tw.com/mission/article/news/21465,1,密訊,9406,大中華大平台
2267460,突然，華為狠打一套組合拳，美國可能吃不消,http://www.i77.today/show/187508,5,琦琦看新聞,10900,琦琦看新聞
2281253,公開韓國瑜請假紀錄 白眼女神：不需漫不經心的市長,https://www.taiwan-politicalnews.com/%e5%85%ac%e9%96%8b%e9%9f%93%e5%9c%8b%e7%91%9c%e8%ab%8b%e5%81%87%e7%b4%80%e9%8c%84-%e7%99%bd%e7%9c%bc%e5%a5%b3%e7%a5%9e%ef%bc%9a%e4%b8%8d%e9%9c%80%e6%bc%ab%e4%b8%8d%e7%b6%93%e5%bf%83%e7%9a%84%e5%b8%82/,7,鬼島狂新聞,9368,鬼島狂新聞
2281253,公開韓國瑜請假紀錄 白眼女神：不需漫不經心的市長,https://www.taiwan-politicalnews.com/%e5%85%ac%e9%96%8b%e9%9f%93%e5%9c%8b%e7%91%9c%e8%ab%8b%e5%81%87%e7%b4%80%e9%8c%84-%e7%99%bd%e7%9c%bc%e5%a5%b3%e7%a5%9e%ef%bc%9a%e4%b8%8d%e9%9c%80%e6%bc%ab%e4%b8%8d%e7%b6%93%e5%bf%83%e7%9a%84%e5%b8%82/,7,鬼島狂新聞,141,守護台灣聯盟
2281253,公開韓國瑜請假紀錄 白眼女神：不需漫不經心的市長,https://www.taiwan-politicalnews.com/%e5%85%ac%e9%96%8b%e9%9f%93%e5%9c%8b%e7%91%9c%e8%ab%8b%e5%81%87%e7%b4%80%e9%8c%84-%e7%99%bd%e7%9c%bc%e5%a5%b3%e7%a5%9e%ef%bc%9a%e4%b8%8d%e9%9c%80%e6%bc%ab%e4%b8%8d%e7%b6%93%e5%bf%83%e7%9a%84%e5%b8%82/,7,鬼島狂新聞,9426,鬼島亂爆
2257953,父母在，家就在，兄弟姊妹就是一家人；父母不在，各自就成了親戚,http://mission-tw.com/mission/article/life/1048,1,密訊,12517,人生正能量
2257953,父母在，家就在，兄弟姊妹就是一家人；父母不在，各自就成了親戚,http://mission-tw.com/mission/article/life/1048,1,密訊,4654,讚能量生活報
2257953,父母在，家就在，兄弟姊妹就是一家人；父母不在，各自就成了親戚,http://mission-tw.com/mission/article/life/1048,1,密訊,4999,走，一起去看世界！
2257953,父母在，家就在，兄弟姊妹就是一家人；父母不在，各自就成了親戚,http://mission-tw.com/mission/article/life/1048,1,密訊,11319,人生笑著走
787983,一道窗隔開兩個世界...浪貓與家貓隔窗對望兩個月，暖老闆不忍浪貓被欺負決定收編！,http://www.fafa01.com/post812973,2,看頭條,4375,萌寵小天使
2266060,黃光芹影射「裡應外合」鬥李佳芬  黃文財怒指「胡說八道」擬提告,https://nooho.net/2019/06/DPPfraud21983/,9,怒吼,12978,韓家軍鐵粉聯盟
2266060,黃光芹影射「裡應外合」鬥李佳芬  黃文財怒指「胡說八道」擬提告,https://nooho.net/2019/06/DPPfraud21983/,9,怒吼,10897,蔡英文下台罪狀集結總部
